,,,-877.999991644E-6,-332.80000091E-3,,,,,-877.999991644E-6,79.999998212E-3,
,,,-877.599988598E-6,0.0,,,,,-877.599988598E-6,119.9999973E-3,
,,,-877.199985553E-6,-166.40000045E-3,,,,,-877.199985553E-6,199.99998808E-3,
,,,-876.799982507E-6,249.59999323E-3,,,,,-876.799982507E-6,159.99999642E-3,
,,,-876.399979461E-6,0.0,,,,,-876.399979461E-6,119.9999973E-3,
,,,-875.999976415E-6,-83.200000226E-3,,,,,-875.999976415E-6,159.99999642E-3,
,,,-875.599973369E-6,-332.80000091E-3,,,,,-875.599973369E-6,199.99998808E-3,
,,,-875.199970324E-6,0.0,,,,,-875.199970324E-6,159.99999642E-3,
,,,-874.799967278E-6,-166.40000045E-3,,,,,-874.799967278E-6,159.99999642E-3,
,,,-874.399964232E-6,332.80000091E-3,,,,,-874.399964232E-6,199.99998808E-3,
,,,-873.999961186E-6,-83.200000226E-3,,,,,-873.999961186E-6,79.999998212E-3,
,,,-873.599958140E-6,0.0,,,,,-873.599958140E-6,159.99999642E-3,
,,,-873.200013302E-6,0.0,,,,,-873.200013302E-6,199.99998808E-3,
,,,-872.800010256E-6,166.40000045E-3,,,,,-872.800010256E-6,159.99999642E-3,
,,,-872.400007211E-6,-249.59999323E-3,,,,,-872.400007211E-6,199.99998808E-3,
,,,-872.000004165E-6,0.0,,,,,-872.000004165E-6,159.99999642E-3,
,,,-871.600001119E-6,249.59999323E-3,,,,,-871.600001119E-6,119.9999973E-3,
,,,-871.199998073E-6,0.0,,,,,-871.199998073E-6,159.99999642E-3,
,,,-870.799995027E-6,-332.80000091E-3,,,,,-870.799995027E-6,199.99998808E-3,
,,,-870.399991982E-6,83.200000226E-3,,,,,-870.399991982E-6,159.99999642E-3,
,,,-869.999988936E-6,-166.40000045E-3,,,,,-869.999988936E-6,199.99998808E-3,
,,,-869.599985890E-6,0.0,,,,,-869.599985890E-6,199.99998808E-3,
,,,-869.199982844E-6,83.200000226E-3,,,,,-869.199982844E-6,159.99999642E-3,
,,,-868.799979798E-6,-83.200000226E-3,,,,,-868.799979798E-6,199.99998808E-3,
,,,-868.399976753E-6,166.40000045E-3,,,,,-868.399976753E-6,199.99998808E-3,
,,,-867.999973707E-6,0.0,,,,,-867.999973707E-6,199.99998808E-3,
,,,-867.599970661E-6,-83.200000226E-3,,,,,-867.599970661E-6,199.99998808E-3,
,,,-867.199967615E-6,83.200000226E-3,,,,,-867.199967615E-6,199.99998808E-3,
,,,-866.799964570E-6,166.40000045E-3,,,,,-866.799964570E-6,159.99999642E-3,
,,,-866.399961524E-6,166.40000045E-3,,,,,-866.399961524E-6,119.9999973E-3,
,,,-865.999958478E-6,-166.40000045E-3,,,,,-865.999958478E-6,159.99999642E-3,
,,,-865.599955432E-6,0.0,,,,,-865.599955432E-6,119.9999973E-3,
,,,-865.200010594E-6,-166.40000045E-3,,,,,-865.200010594E-6,119.9999973E-3,
,,,-864.800007548E-6,0.0,,,,,-864.800007548E-6,199.99998808E-3,
,,,-864.400004502E-6,0.0,,,,,-864.400004502E-6,119.9999973E-3,
,,,-864.000001457E-6,0.0,,,,,-864.000001457E-6,199.99998808E-3,
,,,-863.599998411E-6,-83.200000226E-3,,,,,-863.599998411E-6,199.99998808E-3,
,,,-863.199995365E-6,0.0,,,,,-863.199995365E-6,79.999998212E-3,
,,,-862.799992319E-6,0.0,,,,,-862.799992319E-6,159.99999642E-3,
,,,-862.399989273E-6,83.200000226E-3,,,,,-862.399989273E-6,159.99999642E-3,
,,,-861.999986228E-6,0.0,,,,,-861.999986228E-6,159.99999642E-3,
,,,-861.599983182E-6,-83.200000226E-3,,,,,-861.599983182E-6,199.99998808E-3,
,,,-861.199980136E-6,-249.59999323E-3,,,,,-861.199980136E-6,159.99999642E-3,
,,,-860.799977090E-6,-83.200000226E-3,,,,,-860.799977090E-6,159.99999642E-3,
,,,-860.399974044E-6,-332.80000091E-3,,,,,-860.399974044E-6,199.99998808E-3,
,,,-859.999970999E-6,83.200000226E-3,,,,,-859.999970999E-6,199.99998808E-3,
,,,-859.599967953E-6,83.200000226E-3,,,,,-859.599967953E-6,119.9999973E-3,
,,,-859.199964907E-6,83.200000226E-3,,,,,-859.199964907E-6,119.9999973E-3,
,,,-858.799961861E-6,-249.59999323E-3,,,,,-858.799961861E-6,239.99999464E-3,
,,,-858.399958815E-6,249.59999323E-3,,,,,-858.399958815E-6,199.99998808E-3,
,,,-857.999955770E-6,-332.80000091E-3,,,,,-857.999955770E-6,119.9999973E-3,
,,,-857.600010931E-6,0.0,,,,,-857.600010931E-6,199.99998808E-3,
,,,-857.200007886E-6,-249.59999323E-3,,,,,-857.200007886E-6,159.99999642E-3,
,,,-856.800004840E-6,0.0,,,,,-856.800004840E-6,199.99998808E-3,
,,,-856.400001794E-6,-166.40000045E-3,,,,,-856.400001794E-6,159.99999642E-3,
,,,-855.999998748E-6,0.0,,,,,-855.999998748E-6,199.99998808E-3,
,,,-855.599995703E-6,-332.80000091E-3,,,,,-855.599995703E-6,159.99999642E-3,
,,,-855.199992657E-6,0.0,,,,,-855.199992657E-6,159.99999642E-3,
,,,-854.799989611E-6,0.0,,,,,-854.799989611E-6,119.9999973E-3,
,,,-854.399986565E-6,166.40000045E-3,,,,,-854.399986565E-6,199.99998808E-3,
,,,-853.999983519E-6,0.0,,,,,-853.999983519E-6,159.99999642E-3,
,,,-853.599980474E-6,0.0,,,,,-853.599980474E-6,199.99998808E-3,
,,,-853.199977428E-6,-166.40000045E-3,,,,,-853.199977428E-6,159.99999642E-3,
,,,-852.799974382E-6,83.200000226E-3,,,,,-852.799974382E-6,159.99999642E-3,
,,,-852.399971336E-6,0.0,,,,,-852.399971336E-6,119.9999973E-3,
,,,-851.999968290E-6,0.0,,,,,-851.999968290E-6,159.99999642E-3,
,,,-851.599965245E-6,-83.200000226E-3,,,,,-851.599965245E-6,199.99998808E-3,
,,,-851.199962199E-6,83.200000226E-3,,,,,-851.199962199E-6,199.99998808E-3,
,,,-850.799959153E-6,0.0,,,,,-850.799959153E-6,159.99999642E-3,
,,,-850.399956107E-6,0.0,,,,,-850.399956107E-6,199.99998808E-3,
,,,-850.000011269E-6,0.0,,,,,-850.000011269E-6,199.99998808E-3,
,,,-849.600008223E-6,166.40000045E-3,,,,,-849.600008223E-6,159.99999642E-3,
,,,-849.200005177E-6,-166.40000045E-3,,,,,-849.200005177E-6,199.99998808E-3,
,,,-848.800002132E-6,249.59999323E-3,,,,,-848.800002132E-6,199.99998808E-3,
,,,-848.399999086E-6,166.40000045E-3,,,,,-848.399999086E-6,199.99998808E-3,
,,,-847.999996040E-6,166.40000045E-3,,,,,-847.999996040E-6,199.99998808E-3,
,,,-847.599992994E-6,166.40000045E-3,,,,,-847.599992994E-6,199.99998808E-3,
,,,-847.199989948E-6,-166.40000045E-3,,,,,-847.199989948E-6,119.9999973E-3,
,,,-846.799986903E-6,-83.200000226E-3,,,,,-846.799986903E-6,159.99999642E-3,
,,,-846.399983857E-6,166.40000045E-3,,,,,-846.399983857E-6,119.9999973E-3,
,,,-845.999980811E-6,0.0,,,,,-845.999980811E-6,159.99999642E-3,
,,,-845.599977765E-6,0.0,,,,,-845.599977765E-6,119.9999973E-3,
,,,-845.199974719E-6,0.0,,,,,-845.199974719E-6,239.99999464E-3,
,,,-844.799971674E-6,166.40000045E-3,,,,,-844.799971674E-6,159.99999642E-3,
,,,-844.399968628E-6,-416.000008583E-3,,,,,-844.399968628E-6,199.99998808E-3,
,,,-843.999965582E-6,83.200000226E-3,,,,,-843.999965582E-6,159.99999642E-3,
,,,-843.599962536E-6,-166.40000045E-3,,,,,-843.599962536E-6,239.99999464E-3,
,,,-843.199959490E-6,166.40000045E-3,,,,,-843.199959490E-6,199.99998808E-3,
,,,-842.799956445E-6,0.0,,,,,-842.799956445E-6,239.99999464E-3,
,,,-842.400011607E-6,0.0,,,,,-842.400011607E-6,159.99999642E-3,
,,,-842.000008561E-6,-166.40000045E-3,,,,,-842.000008561E-6,239.99999464E-3,
,,,-841.600005515E-6,-249.59999323E-3,,,,,-841.600005515E-6,159.99999642E-3,
,,,-841.200002469E-6,-166.40000045E-3,,,,,-841.200002469E-6,159.99999642E-3,
,,,-840.799999423E-6,0.0,,,,,-840.799999423E-6,159.99999642E-3,
,,,-840.399996378E-6,0.0,,,,,-840.399996378E-6,159.99999642E-3,
,,,-839.999993332E-6,249.59999323E-3,,,,,-839.999993332E-6,159.99999642E-3,
,,,-839.599990286E-6,0.0,,,,,-839.599990286E-6,239.99999464E-3,
,,,-839.199987240E-6,0.0,,,,,-839.199987240E-6,159.99999642E-3,
,,,-838.799984194E-6,-166.40000045E-3,,,,,-838.799984194E-6,159.99999642E-3,
,,,-838.399981149E-6,-249.59999323E-3,,,,,-838.399981149E-6,159.99999642E-3,
,,,-837.999978103E-6,0.0,,,,,-837.999978103E-6,199.99998808E-3,
,,,-837.599975057E-6,166.40000045E-3,,,,,-837.599975057E-6,199.99998808E-3,
,,,-837.199972011E-6,-166.40000045E-3,,,,,-837.199972011E-6,239.99999464E-3,
,,,-836.799968965E-6,166.40000045E-3,,,,,-836.799968965E-6,159.99999642E-3,
,,,-836.399965920E-6,-249.59999323E-3,,,,,-836.399965920E-6,199.99998808E-3,
,,,-835.999962874E-6,0.0,,,,,-835.999962874E-6,239.99999464E-3,
,,,-835.599959828E-6,0.0,,,,,-835.599959828E-6,199.99998808E-3,
,,,-835.199956782E-6,0.0,,,,,-835.199956782E-6,239.99999464E-3,
,,,-834.800011944E-6,-166.40000045E-3,,,,,-834.800011944E-6,199.99998808E-3,
,,,-834.400008898E-6,-83.200000226E-3,,,,,-834.400008898E-6,199.99998808E-3,
,,,-834.000005852E-6,-83.200000226E-3,,,,,-834.000005852E-6,159.99999642E-3,
,,,-833.600002807E-6,0.0,,,,,-833.600002807E-6,159.99999642E-3,
,,,-833.199999761E-6,0.0,,,,,-833.199999761E-6,199.99998808E-3,
,,,-832.799996715E-6,83.200000226E-3,,,,,-832.799996715E-6,199.99998808E-3,
,,,-832.399993669E-6,-166.40000045E-3,,,,,-832.399993669E-6,199.99998808E-3,
,,,-831.999990623E-6,0.0,,,,,-831.999990623E-6,159.99999642E-3,
,,,-831.599987578E-6,-249.59999323E-3,,,,,-831.599987578E-6,119.9999973E-3,
,,,-831.199984532E-6,83.200000226E-3,,,,,-831.199984532E-6,239.99999464E-3,
,,,-830.799981486E-6,-83.200000226E-3,,,,,-830.799981486E-6,199.99998808E-3,
,,,-830.399978440E-6,249.59999323E-3,,,,,-830.399978440E-6,199.99998808E-3,
,,,-829.999975394E-6,-332.80000091E-3,,,,,-829.999975394E-6,199.99998808E-3,
,,,-829.599972349E-6,0.0,,,,,-829.599972349E-6,199.99998808E-3,
,,,-829.199969303E-6,-249.59999323E-3,,,,,-829.199969303E-6,199.99998808E-3,
,,,-828.799966257E-6,0.0,,,,,-828.799966257E-6,199.99998808E-3,
,,,-828.399963211E-6,-83.200000226E-3,,,,,-828.399963211E-6,119.9999973E-3,
,,,-827.999960165E-6,0.0,,,,,-827.999960165E-6,239.99999464E-3,
,,,-827.599957120E-6,-249.59999323E-3,,,,,-827.599957120E-6,239.99999464E-3,
,,,-827.200012282E-6,-166.40000045E-3,,,,,-827.200012282E-6,159.99999642E-3,
,,,-826.800009236E-6,-166.40000045E-3,,,,,-826.800009236E-6,119.9999973E-3,
,,,-826.400006190E-6,0.0,,,,,-826.400006190E-6,199.99998808E-3,
,,,-826.000003144E-6,0.0,,,,,-826.000003144E-6,159.99999642E-3,
,,,-825.600000098E-6,0.0,,,,,-825.600000098E-6,199.99998808E-3,
,,,-825.199997053E-6,-416.000008583E-3,,,,,-825.199997053E-6,159.99999642E-3,
,,,-824.799994007E-6,332.80000091E-3,,,,,-824.799994007E-6,159.99999642E-3,
,,,-824.399990961E-6,-249.59999323E-3,,,,,-824.399990961E-6,199.99998808E-3,
,,,-823.999987915E-6,0.0,,,,,-823.999987915E-6,199.99998808E-3,
,,,-823.599984869E-6,0.0,,,,,-823.599984869E-6,199.99998808E-3,
,,,-823.199981824E-6,0.0,,,,,-823.199981824E-6,199.99998808E-3,
,,,-822.799978778E-6,-166.40000045E-3,,,,,-822.799978778E-6,159.99999642E-3,
,,,-822.399975732E-6,166.40000045E-3,,,,,-822.399975732E-6,159.99999642E-3,
,,,-821.999972686E-6,-83.200000226E-3,,,,,-821.999972686E-6,199.99998808E-3,
,,,-821.599969640E-6,0.0,,,,,-821.599969640E-6,199.99998808E-3,
,,,-821.199966595E-6,0.0,,,,,-821.199966595E-6,199.99998808E-3,
,,,-820.799963549E-6,83.200000226E-3,,,,,-820.799963549E-6,119.9999973E-3,
,,,-820.399960503E-6,-249.59999323E-3,,,,,-820.399960503E-6,280.00000119E-3,
,,,-819.999957457E-6,-83.200000226E-3,,,,,-819.999957457E-6,119.9999973E-3,
,,,-819.600012619E-6,-249.59999323E-3,,,,,-819.600012619E-6,159.99999642E-3,
,,,-819.200009573E-6,0.0,,,,,-819.200009573E-6,280.00000119E-3,
,,,-818.800006527E-6,332.80000091E-3,,,,,-818.800006527E-6,239.99999464E-3,
,,,-818.400003482E-6,0.0,,,,,-818.400003482E-6,199.99998808E-3,
,,,-818.000000436E-6,-166.40000045E-3,,,,,-818.000000436E-6,239.99999464E-3,
,,,-817.599997390E-6,166.40000045E-3,,,,,-817.599997390E-6,239.99999464E-3,
,,,-817.199994344E-6,0.0,,,,,-817.199994344E-6,199.99998808E-3,
,,,-816.799991298E-6,0.0,,,,,-816.799991298E-6,159.99999642E-3,
,,,-816.399988253E-6,0.0,,,,,-816.399988253E-6,199.99998808E-3,
,,,-815.999985207E-6,-166.40000045E-3,,,,,-815.999985207E-6,199.99998808E-3,
,,,-815.599982161E-6,0.0,,,,,-815.599982161E-6,239.99999464E-3,
,,,-815.199979115E-6,83.200000226E-3,,,,,-815.199979115E-6,239.99999464E-3,
,,,-814.799976069E-6,-166.40000045E-3,,,,,-814.799976069E-6,199.99998808E-3,
,,,-814.399973024E-6,166.40000045E-3,,,,,-814.399973024E-6,239.99999464E-3,
,,,-813.999969978E-6,166.40000045E-3,,,,,-813.999969978E-6,159.99999642E-3,
,,,-813.599966932E-6,249.59999323E-3,,,,,-813.599966932E-6,199.99998808E-3,
,,,-813.199963886E-6,-83.200000226E-3,,,,,-813.199963886E-6,239.99999464E-3,
,,,-812.799960840E-6,0.0,,,,,-812.799960840E-6,199.99998808E-3,
,,,-812.399957795E-6,-166.40000045E-3,,,,,-812.399957795E-6,239.99999464E-3,
,,,-811.999954749E-6,0.0,,,,,-811.999954749E-6,239.99999464E-3,
,,,-811.600009911E-6,0.0,,,,,-811.600009911E-6,199.99998808E-3,
,,,-811.200006865E-6,83.200000226E-3,,,,,-811.200006865E-6,159.99999642E-3,
,,,-810.800003819E-6,-166.40000045E-3,,,,,-810.800003819E-6,280.00000119E-3,
,,,-810.400000773E-6,0.0,,,,,-810.400000773E-6,159.99999642E-3,
,,,-809.999997728E-6,-83.200000226E-3,,,,,-809.999997728E-6,159.99999642E-3,
,,,-809.599994682E-6,0.0,,,,,-809.599994682E-6,199.99998808E-3,
,,,-809.199991636E-6,0.0,,,,,-809.199991636E-6,199.99998808E-3,
,,,-808.799988590E-6,83.200000226E-3,,,,,-808.799988590E-6,199.99998808E-3,
,,,-808.399985544E-6,-83.200000226E-3,,,,,-808.399985544E-6,199.99998808E-3,
,,,-807.999982499E-6,166.40000045E-3,,,,,-807.999982499E-6,199.99998808E-3,
,,,-807.599979453E-6,249.59999323E-3,,,,,-807.599979453E-6,199.99998808E-3,
,,,-807.199976407E-6,0.0,,,,,-807.199976407E-6,199.99998808E-3,
,,,-806.799973361E-6,-83.200000226E-3,,,,,-806.799973361E-6,159.99999642E-3,
,,,-806.399970315E-6,0.0,,,,,-806.399970315E-6,159.99999642E-3,
,,,-805.999967270E-6,-83.200000226E-3,,,,,-805.999967270E-6,239.99999464E-3,
,,,-805.599964224E-6,166.40000045E-3,,,,,-805.599964224E-6,199.99998808E-3,
,,,-805.199961178E-6,-249.59999323E-3,,,,,-805.199961178E-6,159.99999642E-3,
,,,-804.799958132E-6,0.0,,,,,-804.799958132E-6,280.00000119E-3,
,,,-804.399955086E-6,0.0,,,,,-804.399955086E-6,199.99998808E-3,
,,,-804.000010248E-6,0.0,,,,,-804.000010248E-6,199.99998808E-3,
,,,-803.600007202E-6,-166.40000045E-3,,,,,-803.600007202E-6,239.99999464E-3,
,,,-803.200004157E-6,166.40000045E-3,,,,,-803.200004157E-6,280.00000119E-3,
,,,-802.800001111E-6,-166.40000045E-3,,,,,-802.800001111E-6,239.99999464E-3,
,,,-802.399998065E-6,0.0,,,,,-802.399998065E-6,280.00000119E-3,
,,,-801.999995019E-6,0.0,,,,,-801.999995019E-6,199.99998808E-3,
,,,-801.599991973E-6,83.200000226E-3,,,,,-801.599991973E-6,199.99998808E-3,
,,,-801.199988928E-6,-166.40000045E-3,,,,,-801.199988928E-6,239.99999464E-3,
,,,-800.799985882E-6,0.0,,,,,-800.799985882E-6,199.99998808E-3,
,,,-800.399982836E-6,0.0,,,,,-800.399982836E-6,199.99998808E-3,
,,,-799.999979790E-6,0.0,,,,,-799.999979790E-6,199.99998808E-3,
,,,-799.599976745E-6,0.0,,,,,-799.599976745E-6,239.99999464E-3,
,,,-799.199973699E-6,0.0,,,,,-799.199973699E-6,199.99998808E-3,
,,,-798.799970653E-6,-83.200000226E-3,,,,,-798.799970653E-6,199.99998808E-3,
,,,-798.399967607E-6,0.0,,,,,-798.399967607E-6,199.99998808E-3,
,,,-797.999964561E-6,-416.000008583E-3,,,,,-797.999964561E-6,280.00000119E-3,
,,,-797.599961516E-6,332.80000091E-3,,,,,-797.599961516E-6,280.00000119E-3,
,,,-797.199958470E-6,166.40000045E-3,,,,,-797.199958470E-6,239.99999464E-3,
,,,-796.799955424E-6,0.0,,,,,-796.799955424E-6,239.99999464E-3,
,,,-796.400010586E-6,-332.80000091E-3,,,,,-796.400010586E-6,239.99999464E-3,
,,,-796.000007540E-6,-83.200000226E-3,,,,,-796.000007540E-6,199.99998808E-3,
,,,-795.600004494E-6,0.0,,,,,-795.600004494E-6,239.99999464E-3,
,,,-795.200001448E-6,166.40000045E-3,,,,,-795.200001448E-6,199.99998808E-3,
,,,-794.799998403E-6,-83.200000226E-3,,,,,-794.799998403E-6,239.99999464E-3,
,,,-794.399995357E-6,0.0,,,,,-794.399995357E-6,199.99998808E-3,
,,,-793.999992311E-6,-332.80000091E-3,,,,,-793.999992311E-6,239.99999464E-3,
,,,-793.599989265E-6,0.0,,,,,-793.599989265E-6,159.99999642E-3,
,,,-793.199986219E-6,-249.59999323E-3,,,,,-793.199986219E-6,199.99998808E-3,
,,,-792.799983174E-6,0.0,,,,,-792.799983174E-6,199.99998808E-3,
,,,-792.399980128E-6,332.80000091E-3,,,,,-792.399980128E-6,199.99998808E-3,
,,,-791.999977082E-6,-83.200000226E-3,,,,,-791.999977082E-6,199.99998808E-3,
,,,-791.599974036E-6,-249.59999323E-3,,,,,-791.599974036E-6,199.99998808E-3,
,,,-791.199970990E-6,83.200000226E-3,,,,,-791.199970990E-6,199.99998808E-3,
,,,-790.799967945E-6,0.0,,,,,-790.799967945E-6,159.99999642E-3,
,,,-790.399964899E-6,0.0,,,,,-790.399964899E-6,199.99998808E-3,
,,,-789.999961853E-6,166.40000045E-3,,,,,-789.999961853E-6,280.00000119E-3,
,,,-789.599958807E-6,0.0,,,,,-789.599958807E-6,199.99998808E-3,
,,,-789.199955761E-6,-83.200000226E-3,,,,,-789.199955761E-6,239.99999464E-3,
,,,-788.800010923E-6,-166.40000045E-3,,,,,-788.800010923E-6,199.99998808E-3,
,,,-788.400007877E-6,-83.200000226E-3,,,,,-788.400007877E-6,239.99999464E-3,
,,,-788.000004832E-6,-83.200000226E-3,,,,,-788.000004832E-6,239.99999464E-3,
,,,-787.600001786E-6,83.200000226E-3,,,,,-787.600001786E-6,199.99998808E-3,
,,,-787.199998740E-6,166.40000045E-3,,,,,-787.199998740E-6,119.9999973E-3,
,,,-786.799995694E-6,0.0,,,,,-786.799995694E-6,199.99998808E-3,
,,,-786.399992649E-6,83.200000226E-3,,,,,-786.399992649E-6,199.99998808E-3,
,,,-785.999989603E-6,-332.80000091E-3,,,,,-785.999989603E-6,159.99999642E-3,
,,,-785.599986557E-6,0.0,,,,,-785.599986557E-6,239.99999464E-3,
,,,-785.199983511E-6,166.40000045E-3,,,,,-785.199983511E-6,199.99998808E-3,
,,,-784.799980465E-6,-166.40000045E-3,,,,,-784.799980465E-6,199.99998808E-3,
,,,-784.399977420E-6,-83.200000226E-3,,,,,-784.399977420E-6,239.99999464E-3,
,,,-783.999974374E-6,249.59999323E-3,,,,,-783.999974374E-6,159.99999642E-3,
,,,-783.599971328E-6,0.0,,,,,-783.599971328E-6,199.99998808E-3,
,,,-783.199968282E-6,83.200000226E-3,,,,,-783.199968282E-6,239.99999464E-3,
,,,-782.799965236E-6,166.40000045E-3,,,,,-782.799965236E-6,239.99999464E-3,
,,,-782.399962191E-6,-83.200000226E-3,,,,,-782.399962191E-6,199.99998808E-3,
,,,-781.999959145E-6,-166.40000045E-3,,,,,-781.999959145E-6,199.99998808E-3,
,,,-781.599956099E-6,83.200000226E-3,,,,,-781.599956099E-6,199.99998808E-3,
,,,-781.200011261E-6,-332.80000091E-3,,,,,-781.200011261E-6,239.99999464E-3,
,,,-780.800008215E-6,0.0,,,,,-780.800008215E-6,280.00000119E-3,
,,,-780.400005169E-6,0.0,,,,,-780.400005169E-6,159.99999642E-3,
,,,-780.000002123E-6,0.0,,,,,-780.000002123E-6,239.99999464E-3,
,,,-779.599999078E-6,-249.59999323E-3,,,,,-779.599999078E-6,239.99999464E-3,
,,,-779.199996032E-6,0.0,,,,,-779.199996032E-6,280.00000119E-3,
,,,-778.799992986E-6,-332.80000091E-3,,,,,-778.799992986E-6,199.99998808E-3,
,,,-778.399989940E-6,249.59999323E-3,,,,,-778.399989940E-6,319.99999285E-3,
,,,-777.999986894E-6,0.0,,,,,-777.999986894E-6,199.99998808E-3,
,,,-777.599983849E-6,0.0,,,,,-777.599983849E-6,280.00000119E-3,
,,,-777.199980803E-6,-249.59999323E-3,,,,,-777.199980803E-6,239.99999464E-3,
